,Store,Date,Temperature
931,6,2010-07-02,28.4
932,6,2010-07-09,59.16
933,6,2010-07-16,31.96
934,6,2010-07-23,67.56
935,6,2010-07-30,68.8
936,6,2010-08-06,33.23
937,6,2010-08-13,55.7
938,6,2010-08-20,46.73
939,6,2010-08-27,53.03
940,6,2010-09-03,36.55
941,6,2010-09-10,55.53
942,6,2010-09-17,67.52
943,6,2010-09-24,30.8
944,6,2010-10-01,46.08
945,6,2010-10-08,66.07
946,6,2010-10-15,54.88
947,6,2010-10-22,67.0
948,6,2010-10-29,49.76
949,6,2010-11-05,44.45
950,6,2010-11-12,67.28
951,6,2010-11-19,79.85
952,6,2010-11-26,43.3
953,6,2010-12-03,66.32
954,6,2010-12-10,70.67
955,6,2010-12-17,55.91
956,6,2010-12-24,86.25
957,6,2010-12-31,88.64
958,6,2011-01-07,71.47
959,6,2011-01-14,29.18
960,6,2011-01-21,54.73
961,6,2011-01-28,48.3
962,6,2011-02-04,88.74
963,6,2011-02-11,41.6
964,6,2011-02-18,43.17
965,6,2011-02-25,78.92
966,6,2011-03-04,32.38
967,6,2011-03-11,10.17
968,6,2011-03-18,72.93
969,6,2011-03-25,73.08
970,6,2011-04-01,94.55
971,6,2011-04-08,83.13
972,6,2011-04-15,78.93
973,6,2011-04-22,36.16
974,6,2011-04-29,36.29
975,6,2011-05-06,33.93
976,6,2011-05-13,62.57
977,6,2011-05-20,80.52
978,6,2011-05-27,83.01
979,6,2011-06-03,83.68
980,6,2011-06-10,77.08
981,6,2011-06-17,59.34
982,6,2011-06-24,82.75
983,6,2011-07-01,36.94
984,6,2011-07-08,23.41
985,6,2011-07-15,87.17
986,6,2011-07-22,26.44
987,6,2011-07-29,19.28
988,6,2011-08-05,29.1
989,6,2011-08-12,70.76
990,6,2011-08-19,78.96
991,6,2011-08-26,86.48
992,6,2011-09-02,57.02
993,6,2011-09-09,68.48
994,6,2011-09-16,65.41
995,6,2011-09-23,86.11
996,6,2011-09-30,33.0
997,6,2011-10-07,76.75
998,6,2011-10-14,68.68
999,6,2011-10-21,41.89
1000,6,2011-10-28,81.07
1001,6,2011-11-04,36.23
1002,6,2011-11-11,12.22
1003,6,2011-11-18,48.1
1004,6,2011-11-25,56.1
1005,6,2011-12-02,65.65
1006,6,2011-12-09,48.97
1007,6,2011-12-16,55.05
1008,6,2011-12-23,55.98
1009,6,2011-12-30,77.48
1010,6,2012-01-06,79.48
1011,6,2012-01-13,80.06
1012,6,2012-01-20,77.02
1013,6,2012-01-27,41.95
1014,6,2012-02-03,47.78
1015,6,2012-02-10,82.35
1016,6,2012-02-17,67.25
1017,6,2012-02-24,76.99
1018,6,2012-03-02,85.8
1019,6,2012-03-09,43.51
1020,6,2012-03-16,71.3
1021,6,2012-03-23,47.85
1022,6,2012-03-30,74.58
1023,6,2012-04-06,83.04
1024,6,2012-04-13,52.88
1025,6,2012-04-20,50.88
1026,6,2012-04-27,61.15
1027,6,2012-05-04,45.25
1028,6,2012-05-11,54.55
1029,6,2012-05-18,65.4
1030,6,2012-05-25,76.15
1031,6,2012-06-01,75.95
1032,6,2012-06-08,73.72
1033,6,2012-06-15,56.09
1034,6,2012-06-22,66.27
1035,6,2012-06-29,35.24
1036,6,2012-07-06,60.88
1037,6,2012-07-13,55.13
1038,6,2012-07-20,72.59
1039,6,2012-07-27,63.07
1040,6,2012-08-03,39.91
1041,6,2012-08-10,82.12
1042,6,2012-08-17,53.16
1043,6,2012-08-24,55.49
1044,6,2012-08-31,59.56
1045,6,2012-09-07,61.86
1046,6,2012-09-14,77.58
1047,6,2012-09-21,77.27
1048,6,2012-09-28,46.53
1049,6,2012-10-05,54.91
1050,6,2012-10-12,68.87
1051,6,2012-10-19,55.67
1052,6,2012-10-26,81.35
1053,6,2012-11-02,43.08
1054,6,2012-11-09,49.68
1055,6,2012-11-16,59.13
1056,6,2012-11-23,64.48
1057,6,2012-11-30,76.16
1058,6,2012-12-07,52.66
1059,6,2012-12-14,26.14
1060,6,2012-12-21,93.47
1061,6,2012-12-28,66.23
1062,6,2013-01-04,59.36
1063,6,2013-01-11,70.54
1064,6,2013-01-18,30.32
1065,6,2013-01-25,78.16
1066,6,2013-02-01,69.2
1067,6,2013-02-08,58.29
1068,6,2013-02-15,61.16
1069,6,2013-02-22,68.5
1070,6,2013-03-01,59.89
1071,6,2013-03-08,56.67
1072,6,2013-03-15,55.32
1073,6,2013-03-22,68.46
1074,6,2013-03-29,37.22
1075,6,2013-04-05,67.17
1076,6,2013-04-12,77.12
1077,6,2013-04-19,76.61
1078,6,2013-04-26,40.54
1079,6,2013-05-03,50.45
1080,6,2013-05-10,58.21
1081,6,2013-05-17,57.0
1082,6,2013-05-24,53.44
1083,6,2013-05-31,52.9
1084,6,2013-06-07,49.55
1085,6,2013-06-14,64.11
1086,6,2013-06-21,66.64
1087,6,2013-06-28,40.72
1088,6,2013-07-05,61.8
1089,6,2013-07-12,68.77
1090,6,2013-07-19,75.31
1091,6,2013-07-26,17.54
1092,7,2010-02-05,33.74
1093,7,2010-02-12,81.96
1094,7,2010-02-19,58.36
1095,7,2010-02-26,60.05
1096,7,2010-03-05,75.82
1097,7,2010-03-12,81.09
1098,7,2010-03-19,34.51
1099,7,2010-03-26,86.25
1100,7,2010-04-02,68.33
1101,7,2010-04-09,52.98
1102,7,2010-04-16,52.64
1103,7,2010-04-23,63.01
1104,7,2010-04-30,68.65
1105,7,2010-05-07,84.85
1106,7,2010-05-14,67.12
1107,7,2010-05-21,51.51
1108,7,2010-05-28,17.65
1109,7,2010-06-04,58.06
1110,7,2010-06-11,60.58
1111,7,2010-06-18,67.72
1112,7,2010-06-25,34.54
1113,7,2010-07-02,56.57
1114,7,2010-07-09,46.97
1115,7,2010-07-16,23.67
1116,7,2010-07-23,70.98
1117,7,2010-07-30,66.19
1118,7,2010-08-06,92.79
1119,7,2010-08-13,87.39
1120,7,2010-08-20,34.43
1121,7,2010-08-27,41.71
1122,7,2010-09-03,86.9
1123,7,2010-09-10,38.29
1124,7,2010-09-17,95.93
1125,7,2010-09-24,72.3
1126,7,2010-10-01,85.58
1127,7,2010-10-08,28.6
1128,7,2010-10-15,76.28
1129,7,2010-10-22,61.26
1130,7,2010-10-29,49.16
1131,7,2010-11-05,78.76
1132,7,2010-11-12,71.38
1133,7,2010-11-19,26.83
1134,7,2010-11-26,55.26
1135,7,2010-12-03,64.92
1136,7,2010-12-10,52.4
1137,7,2010-12-17,85.87
1138,7,2010-12-24,94.23
1139,7,2010-12-31,79.94
1140,7,2011-01-07,42.28
1141,7,2011-01-14,19.95
1142,7,2011-01-21,22.81
1143,7,2011-01-28,55.18
1144,7,2011-02-04,87.23
1145,7,2011-02-11,62.26
1146,7,2011-02-18,79.85
1147,7,2011-02-25,80.27
1148,7,2011-03-04,79.53
1149,7,2011-03-11,39.22
1150,7,2011-03-18,25.88
1151,7,2011-03-25,71.62
1152,7,2011-04-01,77.14
1153,7,2011-04-08,76.64
1154,7,2011-04-15,48.38
1155,7,2011-04-22,64.38
1156,7,2011-04-29,70.07
1157,7,2011-05-06,90.75
1158,7,2011-05-13,27.93
1159,7,2011-05-20,19.62
1160,7,2011-05-27,52.96
1161,7,2011-06-03,62.38
1162,7,2011-06-10,44.23
1163,7,2011-06-17,77.39
1164,7,2011-06-24,73.72
1165,7,2011-07-01,92.12
1166,7,2011-07-08,50.26
1167,7,2011-07-15,52.03
1168,7,2011-07-22,38.48
1169,7,2011-07-29,78.38
1170,7,2011-08-05,84.69
1171,7,2011-08-12,38.33
1172,7,2011-08-19,50.05
1173,7,2011-08-26,79.7
1174,7,2011-09-02,69.1
1175,7,2011-09-09,60.12
1176,7,2011-09-16,83.28
1177,7,2011-09-23,99.04
1178,7,2011-09-30,42.62
1179,7,2011-10-07,79.83
1180,7,2011-10-14,68.39
1181,7,2011-10-21,72.45
1182,7,2011-10-28,62.88
1183,7,2011-11-04,43.16
1184,7,2011-11-11,91.94
1185,7,2011-11-18,79.65
1186,7,2011-11-25,83.04
1187,7,2011-12-02,73.53
1188,7,2011-12-09,89.36
1189,7,2011-12-16,86.84
1190,7,2011-12-23,55.51
1191,7,2011-12-30,76.21
1192,7,2012-01-06,52.66
1193,7,2012-01-13,51.37
1194,7,2012-01-20,60.96
1195,7,2012-01-27,46.35
1196,7,2012-02-03,36.63
1197,7,2012-02-10,64.42
1198,7,2012-02-17,42.67
1199,7,2012-02-24,48.73
1200,7,2012-03-02,66.72
1201,7,2012-03-09,73.64
1202,7,2012-03-16,79.48
1203,7,2012-03-23,55.87
1204,7,2012-03-30,50.89
1205,7,2012-04-06,44.31
1206,7,2012-04-13,34.79
1207,7,2012-04-20,63.79
1208,7,2012-04-27,46.66
1209,7,2012-05-04,40.3
1210,7,2012-05-11,72.9
1211,7,2012-05-18,78.15
1212,7,2012-05-25,42.1
1213,7,2012-06-01,77.76
1214,7,2012-06-08,36.25
1215,7,2012-06-15,47.03
1216,7,2012-06-22,82.49
1217,7,2012-06-29,67.65
1218,7,2012-07-06,44.53
1219,7,2012-07-13,81.21
1220,7,2012-07-20,81.04
1221,7,2012-07-27,57.24
1222,7,2012-08-03,79.38
1223,7,2012-08-10,66.74
1224,7,2012-08-17,76.91
1225,7,2012-08-24,26.73
1226,7,2012-08-31,37.06
1227,7,2012-09-07,41.02
1228,7,2012-09-14,41.52
1229,7,2012-09-21,47.73
1230,7,2012-09-28,90.79
1231,7,2012-10-05,74.95
1232,7,2012-10-12,72.57
1233,7,2012-10-19,77.77
1234,7,2012-10-26,86.29
1235,7,2012-11-02,63.27
1236,7,2012-11-09,35.18
1237,7,2012-11-16,33.95
1238,7,2012-11-23,77.96
1239,7,2012-11-30,33.13
1240,7,2012-12-07,69.48
1241,7,2012-12-14,45.8
1242,7,2012-12-21,63.21
1243,7,2012-12-28,78.68
1244,7,2013-01-04,46.39
1245,7,2013-01-11,51.59
1246,7,2013-01-18,84.43
1247,7,2013-01-25,99.51
1248,7,2013-02-01,93.61
1249,7,2013-02-08,12.4
1250,7,2013-02-15,64.37
1251,7,2013-02-22,67.87
1252,7,2013-03-01,81.09
1253,7,2013-03-08,37.52
1254,7,2013-03-15,53.28
1255,7,2013-03-22,72.59
1256,7,2013-03-29,58.29
1257,7,2013-04-05,73.71
1258,7,2013-04-12,56.66
1259,7,2013-04-19,58.71
1260,7,2013-04-26,62.14
1261,7,2013-05-03,92.5
1262,7,2013-05-10,61.76
1263,7,2013-05-17,49.51
1264,7,2013-05-24,15.64
1265,7,2013-05-31,80.5
1266,7,2013-06-07,69.53
1267,7,2013-06-14,19.35
1268,7,2013-06-21,36.87
1269,7,2013-06-28,75.24
1270,7,2013-07-05,61.23
1271,7,2013-07-12,87.04
1272,7,2013-07-19,38.32
1273,7,2013-07-26,44.33
1274,8,2010-02-05,70.62
1275,8,2010-02-12,46.27
1276,8,2010-02-19,72.04
1277,8,2010-02-26,52.41
1278,8,2010-03-05,29.26
1279,8,2010-03-12,71.67
1280,8,2010-03-19,51.47
1281,8,2010-03-26,96.56
1282,8,2010-04-02,67.24
1283,8,2010-04-09,68.47
1284,8,2010-04-16,38.12
1285,8,2010-04-23,62.45
1286,8,2010-04-30,57.04
1287,8,2010-05-07,50.04
1288,8,2010-05-14,58.15
1289,8,2010-05-21,29.36
1290,8,2010-05-28,37.93
1291,8,2010-06-04,37.34
1292,8,2010-06-11,29.57
1293,8,2010-06-18,25.24
1294,8,2010-06-25,51.99
1295,8,2010-07-02,55.91
1296,8,2010-07-09,37.17
1297,8,2010-07-16,46.63
1298,8,2010-07-23,55.53
1299,8,2010-07-30,74.99
1300,8,2010-08-06,51.18
1301,8,2010-08-13,84.15
1302,8,2010-08-20,54.65
1303,8,2010-08-27,82.76
1304,8,2010-09-03,68.79
1305,8,2010-09-10,78.05
1306,8,2010-09-17,68.94
1307,8,2010-09-24,45.52
1308,8,2010-10-01,61.52
1309,8,2010-10-08,56.38
1310,8,2010-10-15,50.74
1311,8,2010-10-22,46.84
1312,8,2010-10-29,62.19
1313,8,2010-11-05,84.51
1314,8,2010-11-12,60.49
1315,8,2010-11-19,85.46
1316,8,2010-11-26,44.24
1317,8,2010-12-03,69.78
1318,8,2010-12-10,49.06
1319,8,2010-12-17,72.92
1320,8,2010-12-24,36.98
1321,8,2010-12-31,72.57
1322,8,2011-01-07,55.79
1323,8,2011-01-14,71.75
1324,8,2011-01-21,49.92
1325,8,2011-01-28,37.65
1326,8,2011-02-04,79.41
1327,8,2011-02-11,77.74
1328,8,2011-02-18,43.06
1329,8,2011-02-25,85.8
1330,8,2011-03-04,34.63
1331,8,2011-03-11,31.76
1332,8,2011-03-18,62.42
1333,8,2011-03-25,48.12
1334,8,2011-04-01,62.34
1335,8,2011-04-08,59.42
1336,8,2011-04-15,67.91
1337,8,2011-04-22,58.67
1338,8,2011-04-29,67.77
1339,8,2011-05-06,56.18
1340,8,2011-05-13,65.55
1341,8,2011-05-20,59.9
1342,8,2011-05-27,62.9
1343,8,2011-06-03,68.21
1344,8,2011-06-10,80.03
1345,8,2011-06-17,40.44
1346,8,2011-06-24,74.79
1347,8,2011-07-01,78.62
1348,8,2011-07-08,51.69
1349,8,2011-07-15,58.54
1350,8,2011-07-22,56.05
1351,8,2011-07-29,46.9
1352,8,2011-08-05,64.69
1353,8,2011-08-12,73.89
1354,8,2011-08-19,38.39
1355,8,2011-08-26,49.9
1356,8,2011-09-02,52.41
1357,8,2011-09-09,15.98
1358,8,2011-09-16,80.86
1359,8,2011-09-23,92.91
1360,8,2011-09-30,37.88
1361,8,2011-10-07,34.39
1362,8,2011-10-14,57.44
1363,8,2011-10-21,54.15
1364,8,2011-10-28,87.59
1365,8,2011-11-04,82.26
1366,8,2011-11-11,65.9
1367,8,2011-11-18,75.39
1368,8,2011-11-25,26.38
1369,8,2011-12-02,66.46
1370,8,2011-12-09,68.42
1371,8,2011-12-16,36.52
1372,8,2011-12-23,72.58
1373,8,2011-12-30,78.52
1374,8,2012-01-06,18.91
1375,8,2012-01-13,79.47
1376,8,2012-01-20,43.76
1377,8,2012-01-27,31.81
1378,8,2012-02-03,43.72
1379,8,2012-02-10,62.51
1380,8,2012-02-17,67.58
1381,8,2012-02-24,55.09
1382,8,2012-03-02,69.48
1383,8,2012-03-09,50.81
1384,8,2012-03-16,60.81
1385,8,2012-03-23,71.74
1386,8,2012-03-30,80.7
1387,8,2012-04-06,50.65
1388,8,2012-04-13,53.4
1389,8,2012-04-20,90.79
1390,8,2012-04-27,82.71
1391,8,2012-05-04,59.47
1392,8,2012-05-11,65.07
1393,8,2012-05-18,75.23
1394,8,2012-05-25,38.7
1395,8,2012-06-01,24.47
1396,8,2012-06-08,50.61
1397,8,2012-06-15,61.22
1398,8,2012-06-22,73.99
1399,8,2012-06-29,42.34
1400,8,2012-07-06,45.76
1401,8,2012-07-13,36.92
1402,8,2012-07-20,75.2
1403,8,2012-07-27,25.3
1404,8,2012-08-03,55.59
1405,8,2012-08-10,92.99
1406,8,2012-08-17,50.08
1407,8,2012-08-24,36.44
1408,8,2012-08-31,66.75
1409,8,2012-09-07,64.66
1410,8,2012-09-14,38.6
1411,8,2012-09-21,45.94
1412,8,2012-09-28,84.31
1413,8,2012-10-05,35.72
1414,8,2012-10-12,82.65
1415,8,2012-10-19,81.53
1416,8,2012-10-26,41.48
1417,8,2012-11-02,80.8
1418,8,2012-11-09,39.37
1419,8,2012-11-16,44.15
1420,8,2012-11-23,44.02
1421,8,2012-11-30,53.0
1422,8,2012-12-07,80.73
1423,8,2012-12-14,45.96
1424,8,2012-12-21,93.65
1425,8,2012-12-28,61.34
1426,8,2013-01-04,76.89
1427,8,2013-01-11,84.08
1428,8,2013-01-18,60.78
1429,8,2013-01-25,75.23
1430,8,2013-02-01,56.83
1431,8,2013-02-08,84.6
1432,8,2013-02-15,59.59
1433,8,2013-02-22,79.43
1434,8,2013-03-01,66.91
1435,8,2013-03-08,65.19
1436,8,2013-03-15,81.57
1437,8,2013-03-22,51.97
1438,8,2013-03-29,79.28
1439,8,2013-04-05,61.2
1440,8,2013-04-12,60.91
1441,8,2013-04-19,86.78
1442,8,2013-04-26,52.53
1443,8,2013-05-03,69.59
1444,8,2013-05-10,49.11
1445,8,2013-05-17,46.09
1446,8,2013-05-24,53.91
1447,8,2013-05-31,55.61
1448,8,2013-06-07,55.13
1449,8,2013-06-14,42.51
1450,8,2013-06-21,96.12
1451,8,2013-06-28,87.37
1452,8,2013-07-05,41.62
1453,8,2013-07-12,39.38
1454,8,2013-07-19,66.42
1455,8,2013-07-26,74.56
1456,9,2010-02-05,38.97
1457,9,2010-02-12,65.24
1458,9,2010-02-19,80.39
1459,9,2010-02-26,72.18
1460,9,2010-03-05,53.97
1461,9,2010-03-12,23.04
1462,9,2010-03-19,35.84
1463,9,2010-03-26,55.96
1464,9,2010-04-02,61.95
1465,9,2010-04-09,52.4
1466,9,2010-04-16,34.52
1467,9,2010-04-23,44.5
1468,9,2010-04-30,84.49
1469,9,2010-05-07,83.47
1470,9,2010-05-14,50.33
1471,9,2010-05-21,55.59
1472,9,2010-05-28,76.13
1473,9,2010-06-04,57.17
1474,9,2010-06-11,71.94
1475,9,2010-06-18,66.58
1476,9,2010-06-25,41.78
1477,9,2010-07-02,41.7
1478,9,2010-07-09,85.76
1479,9,2010-07-16,53.36
1480,9,2010-07-23,63.53
1481,9,2010-07-30,62.77
1482,9,2010-08-06,35.07
1483,9,2010-08-13,49.06
1484,9,2010-08-20,77.45
1485,9,2010-08-27,68.48
1486,9,2010-09-03,59.65
1487,9,2010-09-10,69.59
1488,9,2010-09-17,39.47
1489,9,2010-09-24,76.24
1490,9,2010-10-01,43.04
1491,9,2010-10-08,80.05
1492,9,2010-10-15,55.84
1493,9,2010-10-22,50.33
1494,9,2010-10-29,65.46
1495,9,2010-11-05,92.39
1496,9,2010-11-12,66.06
1497,9,2010-11-19,67.98
1498,9,2010-11-26,53.44
1499,9,2010-12-03,64.31
1500,9,2010-12-10,24.77
1501,9,2010-12-17,79.35
1502,9,2010-12-24,67.27
1503,9,2010-12-31,83.35
1504,9,2011-01-07,55.47
1505,9,2011-01-14,36.23
1506,9,2011-01-21,56.28
1507,9,2011-01-28,72.43
1508,9,2011-02-04,60.15
1509,9,2011-02-11,70.72
1510,9,2011-02-18,63.94
1511,9,2011-02-25,68.92
1512,9,2011-03-04,27.05
1513,9,2011-03-11,74.74
1514,9,2011-03-18,89.13
1515,9,2011-03-25,88.94
1516,9,2011-04-01,93.2
1517,9,2011-04-08,67.1
1518,9,2011-04-15,69.55
1519,9,2011-04-22,85.7
1520,9,2011-04-29,83.1
1521,9,2011-05-06,45.63
1522,9,2011-05-13,91.7
1523,9,2011-05-20,60.47
1524,9,2011-05-27,9.51
1525,9,2011-06-03,51.64
1526,9,2011-06-10,45.51
1527,9,2011-06-17,57.05
1528,9,2011-06-24,82.36
1529,9,2011-07-01,15.18
1530,9,2011-07-08,92.38
1531,9,2011-07-15,90.18
1532,9,2011-07-22,55.83
1533,9,2011-07-29,70.41
1534,9,2011-08-05,64.12
1535,9,2011-08-12,90.13
1536,9,2011-08-19,72.4
1537,9,2011-08-26,33.03
1538,9,2011-09-02,56.54
1539,9,2011-09-09,72.1
1540,9,2011-09-16,66.33
1541,9,2011-09-23,68.33
1542,9,2011-09-30,78.05
1543,9,2011-10-07,32.02
1544,9,2011-10-14,48.04
1545,9,2011-10-21,88.67
1546,9,2011-10-28,73.48
1547,9,2011-11-04,56.51
1548,9,2011-11-11,70.1
1549,9,2011-11-18,64.22
1550,9,2011-11-25,98.03
1551,9,2011-12-02,67.65
1552,9,2011-12-09,46.13
1553,9,2011-12-16,41.22
1554,9,2011-12-23,78.53
1555,9,2011-12-30,60.47
1556,9,2012-01-06,44.77
1557,9,2012-01-13,59.25
1558,9,2012-01-20,58.73
1559,9,2012-01-27,75.36
1560,9,2012-02-03,56.2
1561,9,2012-02-10,66.66
1562,9,2012-02-17,42.52
1563,9,2012-02-24,42.65
1564,9,2012-03-02,73.28
1565,9,2012-03-09,65.33
1566,9,2012-03-16,93.76
1567,9,2012-03-23,70.34
1568,9,2012-03-30,70.85
1569,9,2012-04-06,63.87
1570,9,2012-04-13,28.43
1571,9,2012-04-20,57.22
1572,9,2012-04-27,22.21
1573,9,2012-05-04,69.73
1574,9,2012-05-11,63.92
1575,9,2012-05-18,84.3
1576,9,2012-05-25,50.79
1577,9,2012-06-01,69.52
1578,9,2012-06-08,72.38
1579,9,2012-06-15,53.26
1580,9,2012-06-22,36.6
1581,9,2012-06-29,34.53
1582,9,2012-07-06,28.3
1583,9,2012-07-13,58.13
1584,9,2012-07-20,64.47
1585,9,2012-07-27,84.12
1586,9,2012-08-03,46.04
1587,9,2012-08-10,61.38
1588,9,2012-08-17,65.85
1589,9,2012-08-24,58.19
1590,9,2012-08-31,46.33
1591,9,2012-09-07,45.93
1592,9,2012-09-14,48.15
1593,9,2012-09-21,47.96
1594,9,2012-09-28,64.18
1595,9,2012-10-05,53.46
1596,9,2012-10-12,73.59
1597,9,2012-10-19,65.91
1598,9,2012-10-26,23.87
1599,9,2012-11-02,73.42
1600,9,2012-11-09,53.59
1601,9,2012-11-16,50.49
1602,9,2012-11-23,89.15
1603,9,2012-11-30,62.31
1604,9,2012-12-07,46.17
1605,9,2012-12-14,14.58
1606,9,2012-12-21,88.67
1607,9,2012-12-28,55.06
1608,9,2013-01-04,50.47
1609,9,2013-01-11,68.82
1610,9,2013-01-18,50.8
1611,9,2013-01-25,88.04
1612,9,2013-02-01,15.17
1613,9,2013-02-08,71.48
1614,9,2013-02-15,78.54
1615,9,2013-02-22,82.1
1616,9,2013-03-01,53.76
1617,9,2013-03-08,77.49
1618,9,2013-03-15,46.8
1619,9,2013-03-22,68.63
1620,9,2013-03-29,64.01
1621,9,2013-04-05,29.7
1622,9,2013-04-12,53.45
1623,9,2013-04-19,54.43
1624,9,2013-04-26,59.95
1625,9,2013-05-03,62.22
1626,9,2013-05-10,65.18
1627,9,2013-05-17,65.56
1628,9,2013-05-24,75.23
1629,9,2013-05-31,33.25
1630,9,2013-06-07,51.11
1631,9,2013-06-14,19.52
1632,9,2013-06-21,41.2
1633,9,2013-06-28,86.6
1634,9,2013-07-05,65.06
1635,9,2013-07-12,68.89
1636,9,2013-07-19,68.07
1637,9,2013-07-26,70.01
1638,10,2010-02-05,46.94
1639,10,2010-02-12,73.23
1640,10,2010-02-19,49.29
1641,10,2010-02-26,21.09
1642,10,2010-03-05,36.97
1643,10,2010-03-12,53.41
1644,10,2010-03-19,34.3
1645,10,2010-03-26,60.25
1646,10,2010-04-02,69.0
1647,10,2010-04-09,39.33
1648,10,2010-04-16,48.68
1649,10,2010-04-23,41.18
1650,10,2010-04-30,66.36
1651,10,2010-05-07,23.16
1652,10,2010-05-14,58.45
1653,10,2010-05-21,84.74
1654,10,2010-05-28,57.27
1655,10,2010-06-04,60.83
1656,10,2010-06-11,65.41
1657,10,2010-06-18,36.4
1658,10,2010-06-25,47.15
1659,10,2010-07-02,49.91
1660,10,2010-07-09,82.09
1661,10,2010-07-16,61.7
1662,10,2010-07-23,91.8
1663,10,2010-07-30,66.72
1664,10,2010-08-06,40.86
1665,10,2010-08-13,92.83
1666,10,2010-08-20,34.97
1667,10,2010-08-27,68.63
1668,10,2010-09-03,66.54
1669,10,2010-09-10,13.03
1670,10,2010-09-17,60.31
1671,10,2010-09-24,59.38
1672,10,2010-10-01,46.39
1673,10,2010-10-08,31.68
1674,10,2010-10-15,48.04
1675,10,2010-10-22,28.78
1676,10,2010-10-29,38.17
1677,10,2010-11-05,14.78
1678,10,2010-11-12,45.73
1679,10,2010-11-19,73.18
1680,10,2010-11-26,75.74
1681,10,2010-12-03,69.06
1682,10,2010-12-10,71.39
1683,10,2010-12-17,59.03
1684,10,2010-12-24,69.52
1685,10,2010-12-31,62.87
1686,10,2011-01-07,40.72
1687,10,2011-01-14,52.84
1688,10,2011-01-21,66.4
1689,10,2011-01-28,79.17
1690,10,2011-02-04,72.7
1691,10,2011-02-11,75.47
1692,10,2011-02-18,77.42
1693,10,2011-02-25,28.74
1694,10,2011-03-04,40.11
1695,10,2011-03-11,63.44
1696,10,2011-03-18,33.09
1697,10,2011-03-25,62.78
1698,10,2011-04-01,84.64
1699,10,2011-04-08,59.77
1700,10,2011-04-15,72.56
1701,10,2011-04-22,54.93
1702,10,2011-04-29,53.64
1703,10,2011-05-06,79.59
1704,10,2011-05-13,24.92
1705,10,2011-05-20,84.91
1706,10,2011-05-27,55.49
1707,10,2011-06-03,83.9
1708,10,2011-06-10,32.0
1709,10,2011-06-17,66.49
1710,10,2011-06-24,84.26
1711,10,2011-07-01,70.92
1712,10,2011-07-08,56.56
1713,10,2011-07-15,81.44
1714,10,2011-07-22,47.53
1715,10,2011-07-29,73.28
1716,10,2011-08-05,62.39
1717,10,2011-08-12,30.7
1718,10,2011-08-19,54.66
1719,10,2011-08-26,80.18
1720,10,2011-09-02,46.18
1721,10,2011-09-09,38.79
1722,10,2011-09-16,63.68
1723,10,2011-09-23,70.75
1724,10,2011-09-30,52.19
1725,10,2011-10-07,72.74
1726,10,2011-10-14,75.35
1727,10,2011-10-21,50.83
1728,10,2011-10-28,43.27
1729,10,2011-11-04,61.91
1730,10,2011-11-11,60.63
1731,10,2011-11-18,56.87
1732,10,2011-11-25,44.03
1733,10,2011-12-02,70.37
1734,10,2011-12-09,55.16
1735,10,2011-12-16,66.77
1736,10,2011-12-23,88.18
1737,10,2011-12-30,57.48
1738,10,2012-01-06,36.18
1739,10,2012-01-13,89.84
1740,10,2012-01-20,27.39
1741,10,2012-01-27,33.66
1742,10,2012-02-03,70.28
1743,10,2012-02-10,37.94
1744,10,2012-02-17,34.77
1745,10,2012-02-24,87.52
1746,10,2012-03-02,63.92
1747,10,2012-03-09,17.58
1748,10,2012-03-16,59.32
1749,10,2012-03-23,46.48
1750,10,2012-03-30,88.98
1751,10,2012-04-06,54.2
1752,10,2012-04-13,68.15
1753,10,2012-04-20,30.32
1754,10,2012-04-27,61.1
1755,10,2012-05-04,58.37
1756,10,2012-05-11,39.52
1757,10,2012-05-18,78.35
1758,10,2012-05-25,34.52
1759,10,2012-06-01,61.9
1760,10,2012-06-08,65.98
1761,10,2012-06-15,35.16
1762,10,2012-06-22,86.52
1763,10,2012-06-29,41.61
1764,10,2012-07-06,76.98
1765,10,2012-07-13,23.1
1766,10,2012-07-20,47.37
1767,10,2012-07-27,81.92
1768,10,2012-08-03,83.53
1769,10,2012-08-10,53.31
1770,10,2012-08-17,44.88
1771,10,2012-08-24,37.61
1772,10,2012-08-31,66.93
1773,10,2012-09-07,78.8
1774,10,2012-09-14,40.48
1775,10,2012-09-21,40.14
1776,10,2012-09-28,81.52
1777,10,2012-10-05,48.76
1778,10,2012-10-12,34.34
1779,10,2012-10-19,67.71
1780,10,2012-10-26,70.13
1781,10,2012-11-02,43.32
1782,10,2012-11-09,55.06
1783,10,2012-11-16,69.49
1784,10,2012-11-23,44.51
1785,10,2012-11-30,68.88
1786,10,2012-12-07,65.48
1787,10,2012-12-14,46.75
1788,10,2012-12-21,34.46
1789,10,2012-12-28,56.97
1790,10,2013-01-04,79.9
1791,10,2013-01-11,47.97
1792,10,2013-01-18,48.16
1793,10,2013-01-25,79.97
1794,10,2013-02-01,59.39
1795,10,2013-02-08,73.34
1796,10,2013-02-15,56.81
1797,10,2013-02-22,54.92
1798,10,2013-03-01,34.82
1799,10,2013-03-08,54.35
1800,10,2013-03-15,64.38
1801,10,2013-03-22,34.01
1802,10,2013-03-29,68.03
1803,10,2013-04-05,52.71
1804,10,2013-04-12,54.98
1805,10,2013-04-19,51.56
1806,10,2013-04-26,66.02
1807,10,2013-05-03,59.23
1808,10,2013-05-10,18.1
